986460,"MACTAN",,8.0,10.300,123.967,24,PHL,5,CHN,Am
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code)        
05/30/2005,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,A,7,99,C,9,28.6,A,7,27.6,A,7,94,E,9,1005,A,7,210,A,7,2.0,A,7,10000,A,7,10500,A,7,6.4,F,9,,,,,,,0.0,1,B,8,13
05/30/2005,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,28.2,B,8,27.4,B,8,95,E,9,1005,B,8,210,B,8,2.0,B,8,10000,B,8,10500,B,8,6.3,F,9,,,,,,,0.0,1,B,8,13
05/31/2005,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,27.9,B,8,27.2,B,8,96,E,9,1005,B,8,240,B,8,2.0,B,8,10000,B,8,77777,B,8,6.2,F,9,,,,,,,0.0,1,B,8,13
05/31/2005,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,A,7,99,C,9,27.5,A,7,27.0,A,7,97,E,9,1005,A,7,240,A,7,2.0,A,7,10000,A,7,77777,A,7,6.1,F,9,,,,,,,0.0,1,B,8,13
05/31/2005,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,27.4,B,8,27.1,B,8,98,E,9,1005,B,8,240,B,8,1.7,B,8,10000,B,8,77777,B,8,6.2,F,9,,,,,,,0.0,1,B,8,13
05/31/2005,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,27.4,B,8,27.2,B,8,99,E,9,1006,B,8,200,B,8,1.3,B,8,10000,B,8,77777,B,8,6.2,F,9,,,,,,,0.0,1,B,8,13
05/31/2005,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,A,7,99,C,9,27.3,A,7,27.3,A,7,100,E,9,1006,A,7,200,A,7,1.0,A,7,10000,A,7,77777,A,7,6.3,F,9,,,,,,,0.0,1,B,8,13
05/31/2005,06:00,56,785,15,E,5,22,E,5,14,E,5,1631,E,5,0,E,5,1535,E,5,59,E,5,7,B,8,99,C,9,28.0,C,8,27.7,C,8,98,E,9,1006,B,8,200,B,8,1.0,B,8,9000,B,8,77777,B,8,6.4,F,9,,,,,,,0.0,1,B,8,13
05/31/2005,07:00,342,1329,97,E,5,44,E,5,86,E,5,10621,E,5,849,E,5,9423,E,5,404,E,5,8,B,8,99,C,9,28.9,C,8,27.9,C,8,94,E,9,1006,B,8,360,B,8,1.0,B,8,8000,B,8,77777,B,8,6.5,F,9,,,,,,,0.0,1,B,8,5
05/31/2005,08:00,637,1329,210,E,5,50,E,5,186,E,5,23271,E,5,2574,E,5,20736,E,5,980,E,5,9,A,7,99,C,9,29.9,A,7,27.9,A,7,89,E,9,1007,A,7,360,A,7,1.0,A,7,7000,A,7,77777,A,7,6.5,F,9,,,,,,,0.0,1,B,8,5
05/31/2005,09:00,895,1329,348,E,5,76,E,5,297,E,5,38956,E,5,4882,E,5,33416,E,5,1678,E,5,8,B,8,99,C,9,30.7,C,8,27.4,C,8,83,E,9,1006,B,8,360,B,8,1.3,B,8,8000,B,8,77777,B,8,6.3,F,9,,,,,,,0.0,1,B,8,5
05/31/2005,10:00,1098,1329,457,E,5,89,E,5,384,E,5,51751,E,5,6097,E,5,43742,E,5,2227,E,5,8,B,8,99,C,9,31.4,C,8,26.9,C,8,77,E,9,1006,B,8,170,B,8,1.7,B,8,9000,B,8,77777,B,8,6.1,F,9,,,,,,,0.0,1,B,8,1
05/31/2005,11:00,1233,1329,536,E,5,102,E,5,442,E,5,61276,E,5,7211,E,5,50841,E,5,2476,E,5,8,A,7,99,C,9,32.0,A,7,26.6,A,7,73,E,9,1005,A,7,170,A,7,2.0,A,7,10000,A,7,77777,A,7,6.0,F,9,,,,,,,0.0,1,B,8,1
05/31/2005,12:00,1289,1329,565,E,5,102,E,5,465,E,5,64685,E,5,7213,E,5,53719,E,5,2445,E,5,8,B,8,99,C,9,32.6,C,8,26.9,C,8,72,E,9,1005,B,8,170,B,8,3.0,B,8,10000,B,8,77777,B,8,6.1,F,9,,,,,,,0.0,1,B,8,1
05/31/2005,13:00,1264,1329,554,E,5,104,E,5,455,E,5,63350,E,5,7243,E,5,52421,E,5,2478,E,5,8,B,8,99,C,9,33.0,C,8,27.3,C,8,72,E,9,1004,B,8,130,B,8,4.0,B,8,10000,B,8,77777,B,8,6.3,F,9,,,,,,,0.0,1,B,8,2
05/31/2005,14:00,1159,1329,508,E,5,110,E,5,412,E,5,57650,E,5,7515,E,5,47080,E,5,2378,E,5,8,A,7,99,C,9,33.1,A,7,27.6,A,7,73,E,9,1004,A,7,130,A,7,5.0,A,7,10000,A,7,77777,A,7,6.4,F,9,,,,,,,0.0,1,B,8,2
05/31/2005,15:00,981,1329,392,E,5,80,E,5,333,E,5,44027,E,5,5218,E,5,37654,E,5,1913,E,5,8,B,8,99,C,9,32.6,C,8,27.6,C,8,75,E,9,1004,B,8,130,B,8,4.3,B,8,10000,B,8,77777,B,8,6.4,F,9,,,,,,,0.0,1,B,8,2
05/31/2005,16:00,742,1329,269,E,5,65,E,5,232,E,5,29839,E,5,3806,E,5,25970,E,5,1263,E,5,8,B,8,99,C,9,31.8,C,8,27.4,C,8,78,E,9,1004,B,8,210,B,8,3.7,B,8,10000,B,8,3000,B,8,6.3,F,9,,,,,,,0.0,1,B,8,2
05/31/2005,17:00,459,1329,134,E,5,40,E,5,120,E,5,14829,E,5,1520,E,5,13351,E,5,595,E,5,9,A,7,99,C,9,31.0,A,7,27.0,A,7,79,E,9,1004,A,7,210,A,7,3.0,A,7,10000,A,7,3000,A,7,6.1,F,9,,,,,,,0.0,1,B,8,2
05/31/2005,18:00,158,1329,40,E,5,20,E,5,37,E,5,4327,E,5,0,E,5,4079,E,5,163,E,5,7,B,8,99,C,9,30.3,C,8,26.5,C,8,80,E,9,1005,B,8,210,B,8,2.3,B,8,10000,B,8,9333,B,8,5.9,F,9,,,,,,,0.0,1,B,8,2
05/31/2005,19:00,0,24,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,6,B,8,99,C,9,29.7,B,8,26.2,B,8,82,E,9,1005,B,8,360,B,8,1.7,B,8,10000,B,8,15666,B,8,5.8,F,9,,,,,,,0.0,1,B,8,13
05/31/2005,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,T,8,99,T,9,29.1,C,8,25.8,C,8,82,E,9,1005,C,8,360,A,7,1.0,A,7,10000,T,8,20592,T,8,5.6,F,9,,,,,,,0.0,1,T,8,13
05/31/2005,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,T,8,99,T,9,28.8,C,8,26.1,C,8,85,E,9,1005,C,8,360,B,8,1.3,B,8,10000,T,8,19185,T,8,5.8,F,9,,,,,,,0.0,1,T,8,13
05/31/2005,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,T,8,99,T,9,28.6,C,8,26.4,C,8,88,E,9,1005,C,8,240,B,8,1.7,B,8,10000,T,8,17777,T,8,5.9,F,9,,,,,,,0.0,1,T,8,13
05/31/2005,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,T,8,99,T,9,28.3,C,8,26.8,C,8,92,E,9,1005,C,8,240,A,7,2.0,A,7,10000,T,8,16370,T,8,6.1,F,9,,,,,,,0.0,1,T,8,13
05/31/2005,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,T,8,99,T,9,28.2,C,8,26.7,C,8,92,E,9,1005,C,8,240,B,8,1.7,B,8,10000,T,8,14962,T,8,6.0,F,9,,,,,,,0.0,1,T,8,13
06/01/2005,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,T,8,99,T,9,28.0,C,8,26.5,C,8,92,E,9,1005,C,8,270,B,8,1.3,B,8,10000,T,8,13555,T,8,5.9,F,9,,,,,,,0.0,1,T,8,13
06/01/2005,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,T,8,99,T,9,27.9,C,8,26.2,C,8,90,E,9,1004,C,8,270,A,7,1.0,A,7,10000,T,8,12147,T,8,5.8,F,9,,,,,,,0.0,1,T,8,13
06/01/2005,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,T,8,99,T,9,27.6,C,8,26.1,C,8,92,E,9,1004,C,8,270,B,8,0.7,B,8,10000,T,8,10740,T,8,5.8,F,9,,,,,,,0.0,1,T,8,13
06/01/2005,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,27.4,B,8,26.2,B,8,93,E,9,1004,B,8,270,B,8,0.3,B,8,10000,B,8,9333,B,8,5.8,F,9,,,,,,,0.0,1,B,8,5
06/01/2005,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,27.1,A,7,26.2,A,7,95,E,9,1004,A,7,350,B,8,0.0,A,7,10000,A,7,3000,A,7,5.8,F,9,,,,,,,0.0,1,B,8,5
06/01/2005,06:00,55,784,12,E,5,15,E,5,12,E,5,1370,E,5,0,E,5,1301,E,5,49,E,5,9,B,8,99,C,9,27.3,C,8,26.4,C,8,95,E,9,1005,B,8,350,B,8,0.7,B,8,8666,B,8,3000,B,8,5.9,F,9,,,,,,,0.0,1,B,8,5
06/01/2005,07:00,342,1328,88,E,5,31,E,5,80,E,5,9691,E,5,617,E,5,8850,E,5,377,E,5,9,B,8,99,C,9,27.8,C,8,26.6,C,8,93,E,9,1006,B,8,350,B,8,1.3,B,8,7333,B,8,3000,B,8,6.0,F,9,,,,,,,0.0,1,B,8,5
06/01/2005,08:00,636,1328,206,E,5,46,E,5,184,E,5,22813,E,5,2419,E,5,20494,E,5,966,E,5,9,A,7,99,C,9,28.4,A,7,27.0,A,7,92,E,9,1007,A,7,350,A,7,2.0,A,7,6000,A,7,3000,A,7,6.1,F,9,,,,,,,0.0,1,B,8,5
06/01/2005,09:00,894,1328,307,E,5,43,E,5,279,E,5,34547,E,5,2616,E,5,31524,E,5,1575,E,5,9,B,8,99,C,9,29.2,C,8,27.5,C,8,91,E,9,1006,B,8,350,B,8,2.0,B,8,6000,B,8,5500,B,8,6.4,F,9,,,,,,,0.0,1,B,8,5
06/01/2005,10:00,1097,1328,389,E,5,39,E,5,357,E,5,44258,E,5,2513,E,5,40836,E,5,2072,E,5,9,B,8,99,C,9,30.1,C,8,28.0,C,8,89,E,9,1005,B,8,220,B,8,2.0,B,8,6000,B,8,8000,B,8,6.6,F,9,,,,,,,0.0,1,B,8,5
06/01/2005,11:00,1232,1328,454,E,5,42,E,5,415,E,5,51928,E,5,2737,E,5,47797,E,5,2325,E,5,9,A,7,99,C,9,31.0,A,7,28.3,A,7,86,E,9,1005,A,7,220,A,7,2.0,A,7,6000,A,7,10500,A,7,6.7,F,9,,,,,,,0.0,1,B,8,5
06/01/2005,12:00,1288,1328,511,E,5,61,E,5,452,E,5,58546,E,5,4046,E,5,52187,E,5,2380,E,5,8,B,8,99,C,9,31.8,C,8,28.3,C,8,82,E,9,1004,B,8,220,B,8,2.0,B,8,7000,B,8,10500,B,8,6.7,F,9,,,,,,,0.0,1,B,8,5
06/01/2005,13:00,1263,1328,502,E,5,63,E,5,443,E,5,57455,E,5,4173,E,5,51027,E,5,2412,E,5,8,B,8,99,C,9,32.3,C,8,28.2,C,8,79,E,9,1003,B,8,190,B,8,2.0,B,8,8000,B,8,10500,B,8,6.7,F,9,,,,,,,0.0,1,B,8,5
06/01/2005,14:00,1159,1328,460,E,5,67,E,5,402,E,5,52304,E,5,4474,E,5,45953,E,5,2319,E,5,8,A,7,99,C,9,32.5,A,7,28.0,A,7,77,E,9,1002,A,7,190,A,7,2.0,A,7,9000,A,7,10500,A,7,6.6,F,9,,,,,,,0.0,1,B,8,5
06/01/2005,15:00,981,1328,386,E,5,75,E,5,331,E,5,43412,E,5,4839,E,5,37460,E,5,1904,E,5,8,B,8,99,C,9,32.2,C,8,27.8,C,8,78,E,9,1002,B,8,190,B,8,3.0,B,8,9333,B,8,10500,B,8,6.5,F,9,,,,,,,0.0,1,B,8,5
06/01/2005,16:00,743,1328,282,E,5,80,E,5,237,E,5,31237,E,5,4691,E,5,26456,E,5,1290,E,5,8,B,8,99,C,9,31.6,C,8,27.7,C,8,80,E,9,1003,B,8,40,B,8,4.0,B,8,9666,B,8,10500,B,8,6.4,F,9,,,,,,,0.0,1,B,8,5
06/01/2005,17:00,460,1328,164,E,5,87,E,5,134,E,5,17948,E,5,3460,E,5,14741,E,5,664,E,5,8,A,7,99,C,9,30.9,A,7,27.6,A,7,83,E,9,1003,A,7,40,A,7,5.0,A,7,10000,A,7,10500,A,7,6.4,F,9,,,,,,,0.0,1,B,8,13
06/01/2005,18:00,159,1328,37,E,5,34,E,5,33,E,5,4128,E,5,0,E,5,3692,E,5,146,E,5,8,B,8,99,C,9,30.2,C,8,27.6,C,8,86,E,9,1003,B,8,40,B,8,3.3,B,8,10000,B,8,8000,B,8,6.4,F,9,,,,,,,0.0,1,B,8,13
06/01/2005,19:00,0,29,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,8,B,8,99,C,9,29.7,B,8,27.7,B,8,89,E,9,1004,B,8,40,B,8,1.7,B,8,10000,B,8,5500,B,8,6.4,F,9,,,,,,,0.0,1,B,8,13
06/01/2005,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,29.1,A,7,27.7,A,7,92,E,9,1005,A,7,40,B,8,0.0,A,7,10000,A,7,3000,A,7,6.4,F,9,,,,,,,0.0,1,B,8,13
06/01/2005,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,28.9,B,8,27.6,B,8,93,E,9,1006,B,8,40,B,8,0.0,B,8,10000,B,8,3000,B,8,6.4,F,9,,,,,,,0.0,1,B,8,13
06/01/2005,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,28.8,B,8,27.6,B,8,93,E,9,1006,B,8,360,B,8,0.0,B,8,10000,B,8,3000,B,8,6.4,F,9,,,,,,,0.0,1,B,8,13
06/01/2005,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,A,7,99,C,9,28.6,A,7,27.5,A,7,94,E,9,1007,A,7,360,B,8,0.0,A,7,10000,A,7,3000,A,7,6.4,F,9,,,,,,,0.7,1,B,8,13
06/01/2005,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,28.2,B,8,27.3,B,8,95,E,9,1006,B,8,360,B,8,0.3,B,8,9000,B,8,2800,B,8,6.3,F,9,,,,,,,0.7,1,B,8,13
06/02/2005,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,27.9,B,8,27.0,B,8,95,E,9,1006,B,8,360,B,8,0.7,B,8,8000,B,8,2600,B,8,6.1,F,9,,,,,,,0.7,1,B,8,80
06/02/2005,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,27.5,A,7,26.8,A,7,96,E,9,1005,A,7,360,A,7,1.0,A,7,7000,A,7,2400,A,7,6.1,F,9,,,,,,,0.0,1,B,8,80
06/02/2005,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,27.3,B,8,26.7,B,8,97,E,9,1005,B,8,360,B,8,1.3,B,8,8000,B,8,5100,B,8,6.0,F,9,,,,,,,0.0,1,B,8,80
06/02/2005,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,27.1,B,8,26.5,B,8,97,E,9,1006,B,8,50,B,8,1.7,B,8,9000,B,8,7800,B,8,5.9,F,9,,,,,,,0.0,1,B,8,80
06/02/2005,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,A,7,99,C,9,26.9,A,7,26.4,A,7,97,E,9,1006,A,7,50,A,7,2.0,A,7,10000,A,7,10500,A,7,5.9,F,9,,,,,,,0.3,1,B,8,2
06/02/2005,06:00,55,783,14,E,5,26,E,5,13,E,5,1595,E,5,0,E,5,1478,E,5,57,E,5,8,B,8,99,C,9,27.6,C,8,26.8,C,8,95,E,9,1006,B,8,50,B,8,2.0,B,8,9333,B,8,10500,B,8,6.1,F,9,,,,,,,0.3,1,B,8,2
06/02/2005,07:00,341,1328,102,E,5,53,E,5,88,E,5,11119,E,5,1125,E,5,9678,E,5,416,E,5,8,B,8,99,C,9,28.5,C,8,27.3,C,8,93,E,9,1006,B,8,360,B,8,2.0,B,8,8666,B,8,10500,B,8,6.3,F,9,,,,,,,0.3,1,B,8,2
06/02/2005,08:00,635,1328,232,E,5,77,E,5,196,E,5,25621,E,5,4116,E,5,21682,E,5,1028,E,5,8,A,7,99,C,9,29.5,A,7,27.8,A,7,91,E,9,1006,A,7,360,A,7,2.0,A,7,8000,A,7,10500,A,7,6.5,F,9,,,,,,,0.0,1,B,8,2
06/02/2005,09:00,893,1328,345,E,5,74,E,5,295,E,5,38596,E,5,4643,E,5,33216,E,5,1669,E,5,8,B,8,99,C,9,30.3,C,8,28.1,C,8,88,E,9,1005,B,8,360,B,8,2.3,B,8,8000,B,8,10500,B,8,6.6,F,9,,,,,,,0.0,1,B,8,2
06/02/2005,10:00,1096,1328,436,E,5,71,E,5,377,E,5,49317,E,5,4659,E,5,42971,E,5,2190,E,5,8,B,8,99,C,9,31.0,C,8,28.2,C,8,85,E,9,1005,B,8,160,B,8,2.7,B,8,8000,B,8,10500,B,8,6.7,F,9,,,,,,,0.0,1,B,8,2
06/02/2005,11:00,1230,1328,478,E,5,56,E,5,426,E,5,54563,E,5,3725,E,5,48974,E,5,2388,E,5,9,A,7,99,C,9,31.8,A,7,28.1,A,7,81,E,9,1005,A,7,160,A,7,3.0,A,7,8000,A,7,10500,A,7,6.6,F,9,,,,,,,0.0,1,B,8,2
06/02/2005,12:00,1287,1328,581,E,5,120,E,5,466,E,5,66500,E,5,8264,E,5,53657,E,5,2453,E,5,7,B,8,99,C,9,32.6,C,8,27.6,C,8,75,E,9,1004,B,8,160,B,8,3.7,B,8,8333,B,8,10500,B,8,6.4,F,9,,,,,,,0.0,1,B,8,2
06/02/2005,13:00,1263,1328,616,E,5,174,E,5,450,E,5,70480,E,5,12123,E,5,51891,E,5,2453,E,5,6,B,8,99,C,9,33.2,C,8,27.1,C,8,70,E,9,1003,B,8,170,B,8,4.3,B,8,8666,B,8,77777,B,8,6.2,F,9,,,,,,,0.0,1,B,8,2
06/02/2005,14:00,1158,1328,598,E,5,232,E,5,396,E,5,68196,E,5,15851,E,5,45466,E,5,2286,E,5,5,A,7,99,C,9,33.4,A,7,26.7,A,7,68,E,9,1002,A,7,170,A,7,5.0,A,7,9000,A,7,77777,A,7,6.0,F,9,,,,,,,0.0,1,B,8,2
06/02/2005,15:00,981,1328,502,E,5,237,E,5,327,E,5,56545,E,5,15639,E,5,37069,E,5,1879,E,5,4,B,8,99,C,9,33.1,C,8,26.9,C,8,70,E,9,1002,B,8,170,B,8,4.3,B,8,9333,B,8,77777,B,8,6.1,F,9,,,,,,,0.0,1,B,8,2
06/02/2005,16:00,743,1328,355,E,5,204,E,5,241,E,5,39319,E,5,12309,E,5,26844,E,5,1309,E,5,4,B,8,99,C,9,32.5,C,8,27.2,C,8,74,E,9,1002,B,8,160,B,8,3.7,B,8,9666,B,8,77777,B,8,6.2,F,9,,,,,,,0.0,1,B,8,29
06/02/2005,17:00,461,1328,200,E,5,177,E,5,139,E,5,21817,E,5,7278,E,5,15183,E,5,686,E,5,4,A,7,99,C,9,31.8,A,7,27.6,A,7,79,E,9,1002,A,7,160,A,7,3.0,A,7,10000,A,7,77777,A,7,6.4,F,9,,,,,,,0.0,1,B,8,29
06/02/2005,18:00,160,1328,49,E,5,78,E,5,40,E,5,5309,E,5,0,E,5,4305,E,5,173,E,5,5,B,8,99,C,9,31.0,C,8,27.8,C,8,83,E,9,1003,B,8,160,B,8,3.0,B,8,10000,B,8,77777,B,8,6.5,F,9,,,,,,,0.0,1,B,8,29
06/02/2005,19:00,0,33,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,6,B,8,99,C,9,30.4,B,8,27.8,B,8,86,E,9,1004,B,8,250,B,8,3.0,B,8,10000,B,8,10500,B,8,6.5,F,9,,,,,,,0.0,1,B,8,29
06/02/2005,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,A,7,99,C,9,29.7,A,7,27.9,A,7,90,E,9,1005,A,7,250,A,7,3.0,A,7,10000,A,7,10500,A,7,6.5,F,9,,,,,,,0.0,1,B,8,29
06/02/2005,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,29.4,B,8,27.8,B,8,91,E,9,1005,B,8,250,B,8,2.0,B,8,10000,B,8,8000,B,8,6.5,F,9,,,,,,,0.0,1,B,8,29
06/02/2005,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,29.1,B,8,27.6,B,8,92,E,9,1005,B,8,250,B,8,1.0,B,8,10000,B,8,5500,B,8,6.4,F,9,,,,,,,0.0,1,B,8,29
06/02/2005,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,A,7,99,C,9,28.8,A,7,27.5,A,7,93,E,9,1005,A,7,330,B,8,0.0,A,7,10000,A,7,3000,A,7,6.4,F,9,,,,,,,0.0,1,B,8,29
06/02/2005,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,28.7,B,8,27.4,B,8,93,E,9,1005,B,8,330,B,8,0.3,B,8,10000,B,8,3000,B,8,6.3,F,9,,,,,,,0.0,1,B,8,29
06/03/2005,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,28.6,B,8,27.2,B,8,92,E,9,1005,B,8,330,B,8,0.7,B,8,10000,B,8,77777,B,8,6.2,F,9,,,,,,,0.0,1,B,8,2
06/03/2005,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,A,7,99,C,9,28.5,A,7,27.1,A,7,92,E,9,1006,A,7,330,A,7,1.0,A,7,10000,A,7,77777,A,7,6.2,F,9,,,,,,,0.0,1,B,8,2
06/03/2005,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,28.1,B,8,27.0,B,8,94,E,9,1006,B,8,330,B,8,1.7,B,8,10000,B,8,77777,B,8,6.1,F,9,,,,,,,0.0,1,B,8,2
06/03/2005,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,27.7,B,8,26.9,B,8,95,E,9,1006,B,8,320,B,8,2.3,B,8,10000,B,8,3000,B,8,6.1,F,9,,,,,,,0.0,1,B,8,2
06/03/2005,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,27.3,A,7,26.8,A,7,97,E,9,1006,A,7,320,A,7,3.0,A,7,10000,A,7,3000,A,7,6.1,F,9,,,,,,,2.4,1,B,8,5
06/03/2005,06:00,55,781,11,E,5,11,E,5,11,E,5,1264,E,5,0,E,5,1215,E,5,46,E,5,10,B,8,99,C,9,27.8,C,8,27.0,C,8,95,E,9,1006,B,8,320,B,8,2.0,B,8,8666,B,8,2800,B,8,6.1,F,9,,,,,,,2.4,1,B,8,5
06/03/2005,07:00,340,1327,80,E,5,22,E,5,74,E,5,8839,E,5,373,E,5,8237,E,5,349,E,5,10,B,8,99,C,9,28.5,C,8,27.2,C,8,93,E,9,1006,B,8,320,B,8,1.0,B,8,7333,B,8,2600,B,8,6.2,F,9,,,,,,,2.4,1,B,8,5
06/03/2005,08:00,634,1327,184,E,5,29,E,5,170,E,5,20551,E,5,1437,E,5,19104,E,5,896,E,5,10,A,7,99,C,9,29.2,A,7,27.5,A,7,91,E,9,1006,A,7,160,B,8,0.0,A,7,6000,A,7,2400,A,7,6.4,F,9,,,,,,,0.0,1,B,8,5
06/03/2005,09:00,892,1327,309,E,5,45,E,5,279,E,5,34735,E,5,2718,E,5,31572,E,5,1579,E,5,9,B,8,99,C,9,29.8,C,8,27.8,C,8,89,E,9,1006,B,8,160,B,8,1.7,B,8,7000,B,8,3100,B,8,6.5,F,9,,,,,,,0.0,1,B,8,5
06/03/2005,10:00,1095,1327,431,E,5,68,E,5,375,E,5,48786,E,5,4446,E,5,42764,E,5,2179,E,5,8,B,8,99,C,9,30.5,C,8,28.0,C,8,87,E,9,1005,B,8,160,B,8,3.3,B,8,8000,B,8,3800,B,8,6.6,F,9,,,,,,,0.0,1,B,8,5
06/03/2005,11:00,1229,1327,518,E,5,87,E,5,438,E,5,59061,E,5,5869,E,5,50242,E,5,2457,E,5,8,A,7,99,C,9,31.3,A,7,28.1,A,7,83,E,9,1005,A,7,160,A,7,5.0,A,7,9000,A,7,4500,A,7,6.6,F,9,,,,,,,0.0,1,B,8,5
06/03/2005,12:00,1286,1327,584,E,5,123,E,5,465,E,5,66715,E,5,8372,E,5,53544,E,5,2453,E,5,7,B,8,99,C,9,32.3,C,8,28.0,C,8,78,E,9,1004,B,8,160,B,8,4.7,B,8,9333,B,8,6500,B,8,6.6,F,9,,,,,,,0.0,1,B,8,5
